source_url,access_datetime,content,word
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"""Bozorning yarmini nazorat qiladigan uchta sement zavodining bitta kompaniyaga o'tishi mamlakatdagi raqobat muhitiga ziyon keltiruvchi omil hisoblanadi. Bundan tashqari, sement zavodlarining egaligi bo'yicha keyingi bitimlarning O'zbekistondan tashqarida turib amalga oshirilishiga zamin yaratadi"", - deya yozgandi iqtisodchi Otabek Bakirov.","['""Bozorning', 'yarmini', 'nazorat', 'qiladigan', 'uchta', 'sement', 'zavodining', 'bitta', 'kompaniyaga', ""o'tishi"", 'mamlakatdagi', 'raqobat', 'muhitiga', 'ziyon', 'keltiruvchi', 'omil', 'hisoblanadi.', 'Bundan', 'tashqari,', 'sement', 'zavodlarining', 'egaligi', ""bo'yicha"", 'keyingi', 'bitimlarning', ""O'zbekistondan"", 'tashqarida', 'turib', 'amalga', 'oshirilishiga', 'zamin', 'yaratadi"",', '-', 'deya', 'yozgandi', 'iqtisodchi', 'Otabek', 'Bakirov.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,Yuzdan ortiq konlar qanday qilib xususiy kompaniyaga o'tib ketgan?,"['Yuzdan', 'ortiq', 'konlar', 'qanday', 'qilib', 'xususiy', 'kompaniyaga', ""o'tib"", 'ketgan?']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Yana bir toifa ""xususiylashtirish"" borki, ulardagi ikkinchi tomon rasman ""xorijiy investor"" deb ataladi, aslida esa ofshorda kompaniya ochgan o'zbekistonliklarga borib taqaladi.","['Yana', 'bir', 'toifa', '""xususiylashtirish""', 'borki,', 'ulardagi', 'ikkinchi', 'tomon', 'rasman', '""xorijiy', 'investor""', 'deb', 'ataladi,', 'aslida', 'esa', 'ofshorda', 'kompaniya', 'ochgan', ""o'zbekistonliklarga"", 'borib', 'taqaladi.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Odatda xususiylashtirilayotgan aktivlarga talabgorlar ochiq-oydin aytiladi. Konkurs bo'lsa konkurs to'g'risida, auksion bo'lsa, auksion to'g'risida jarayon boshlanmasidan avval jamoatchilikka ma'lum qilinadi. Shartlari oydinlashtiriladi. Ammo yuzdan ortiq neft-gaz konlari oxirgi ikki yilda qanday qilib xususiy kompaniya bo'lmish ""Sanoat energetika guruhi""ning qo'liga o'tib qolgani haligacha noma'lum.","['Odatda', 'xususiylashtirilayotgan', 'aktivlarga', 'talabgorlar', 'ochiq-oydin', 'aytiladi.', 'Konkurs', ""bo'lsa"", 'konkurs', ""to'g'risida,"", 'auksion', ""bo'lsa,"", 'auksion', ""to'g'risida"", 'jarayon', 'boshlanmasidan', 'avval', 'jamoatchilikka', ""ma'lum"", 'qilinadi.', 'Shartlari', 'oydinlashtiriladi.', 'Ammo', 'yuzdan', 'ortiq', 'neft-gaz', 'konlari', 'oxirgi', 'ikki', 'yilda', 'qanday', 'qilib', 'xususiy', 'kompaniya', ""bo'lmish"", '""Sanoat', 'energetika', 'guruhi""ning', ""qo'liga"", ""o'tib"", 'qolgani', 'haligacha', ""noma'lum.""]"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"2022 yil may oyidagi rasmiy ma'lumotga ko'ra, kompaniya O'zbekistonda yer qa'ridan foydalanish huquqiga ega 103 ta konga egalik qiladi. Mamlakatdagi neft qazib olishning taxminan 80 foizi, tasdiqlangan gaz zaxiralarining esa taxminan 22 foizi Saneg (kompaniyaning rebrendingdan keyingi yangi nomi) hissasiga to'g'ri keladi.","['2022', 'yil', 'may', 'oyidagi', 'rasmiy', ""ma'lumotga"", ""ko'ra,"", 'kompaniya', ""O'zbekistonda"", 'yer', ""qa'ridan"", 'foydalanish', 'huquqiga', 'ega', '103', 'ta', 'konga', 'egalik', 'qiladi.', 'Mamlakatdagi', 'neft', 'qazib', 'olishning', 'taxminan', '80', 'foizi,', 'tasdiqlangan', 'gaz', 'zaxiralarining', 'esa', 'taxminan', '22', 'foizi', 'Saneg', '(kompaniyaning', 'rebrendingdan', 'keyingi', 'yangi', 'nomi)', 'hissasiga', ""to'g'ri"", 'keladi.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Avval davlatning ""O'zbekneftgaz"" shirkatiga qarashli bo'lgan bunday yirik aktivlar qanday qilib xususiy kompaniya qo'liga o'tib qolganini O'zbekiston rasmiylari ochiqlamagan. Bu konlar tekinga berib yuborilgani ehtimoli ham inkor etilmagan.","['Avval', 'davlatning', '""O\'zbekneftgaz""', 'shirkatiga', 'qarashli', ""bo'lgan"", 'bunday', 'yirik', 'aktivlar', 'qanday', 'qilib', 'xususiy', 'kompaniya', ""qo'liga"", ""o'tib"", 'qolganini', ""O'zbekiston"", 'rasmiylari', 'ochiqlamagan.', 'Bu', 'konlar', 'tekinga', 'berib', 'yuborilgani', 'ehtimoli', 'ham', 'inkor', 'etilmagan.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Bu jarayon 2017 yili tashkil etilgan Jizzakh Petroleum'ga borib taqaladi. O'shanda yangi qo'shma korxonaning 60 foiz ulushi ""O'zbekneftgaz""ga, 40 foizi esa bilvosita ""Gazprom""ga tegishli bo'lgan. Bu ikki ta'sischi Jizzaxda neftni qayta ishlash zavodi qurmoqchi edi. Bu loyiha amalga oshmay qolgach, korxonaning 98 foiz ulushi 2020-2021 yillarda bosqichma-bosqich Belvor holdingiga o'tdi. Buning barobarida Jizzakh Petroleum nomi ""Sanoat energetika guruhi"" deya o'zgartirildi.","['Bu', 'jarayon', '2017', 'yili', 'tashkil', 'etilgan', 'Jizzakh', ""Petroleum'ga"", 'borib', 'taqaladi.', ""O'shanda"", 'yangi', ""qo'shma"", 'korxonaning', '60', 'foiz', 'ulushi', '""O\'zbekneftgaz""ga,', '40', 'foizi', 'esa', 'bilvosita', '""Gazprom""ga', 'tegishli', ""bo'lgan."", 'Bu', 'ikki', ""ta'sischi"", 'Jizzaxda', 'neftni', 'qayta', 'ishlash', 'zavodi', 'qurmoqchi', 'edi.', 'Bu', 'loyiha', 'amalga', 'oshmay', 'qolgach,', 'korxonaning', '98', 'foiz', 'ulushi', '2020-2021', 'yillarda', 'bosqichma-bosqich', 'Belvor', 'holdingiga', ""o'tdi."", 'Buning', 'barobarida', 'Jizzakh', 'Petroleum', 'nomi', '""Sanoat', 'energetika', 'guruhi""', 'deya', ""o'zgartirildi.""]"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Belvor holdingi ham Kiprda ro'yxatdan o'tgan bo'lib, o'zbekistonlik tadbirkor Baxtiyor Fozilovga tegishli. Fozilov, shuningdek, O'zbekistonda burg'ilash bo'yicha asosiy pudratchi bo'lmish Eriell neft konlariga xizmat ko'rsatish kompaniyasiga ham egalik qiladi.","['Belvor', 'holdingi', 'ham', 'Kiprda', ""ro'yxatdan"", ""o'tgan"", ""bo'lib,"", ""o'zbekistonlik"", 'tadbirkor', 'Baxtiyor', 'Fozilovga', 'tegishli.', 'Fozilov,', 'shuningdek,', ""O'zbekistonda"", ""burg'ilash"", ""bo'yicha"", 'asosiy', 'pudratchi', ""bo'lmish"", 'Eriell', 'neft', 'konlariga', 'xizmat', ""ko'rsatish"", 'kompaniyasiga', 'ham', 'egalik', 'qiladi.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Saneg esa neft va gaz qazib olishdan tashqari, benzin, dizel, neft, aviatsiya kerosini kabi mahsulotlarni ishlab chiqaradi. Shu yil bahorda Farg'ona neftni qayta ishlash zavodi ham shu kompaniyaga sotilgan edi.","['Saneg', 'esa', 'neft', 'va', 'gaz', 'qazib', 'olishdan', 'tashqari,', 'benzin,', 'dizel,', 'neft,', 'aviatsiya', 'kerosini', 'kabi', 'mahsulotlarni', 'ishlab', 'chiqaradi.', 'Shu', 'yil', 'bahorda', ""Farg'ona"", 'neftni', 'qayta', 'ishlash', 'zavodi', 'ham', 'shu', 'kompaniyaga', 'sotilgan', 'edi.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"""Talimarjon"" IES sotildimi yo sotilmadimi?","['""Talimarjon""', 'IES', 'sotildimi', 'yo', 'sotilmadimi?']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Issiqlik elektr stansiyalarini xususiylashtirish yoki ishonchli boshqaruvga berish borasida ham ko'pgina savollar bor. Joriy yilning 9 sentabr kuni Investitsiyalar vazirligi Birlashgan Arab Amirliklarining Mubadala va TAQA kompaniyalari bilan ""Talimarjon"" IESni boshqaruvchi qo'shma korxona tuzib, stansiyaning 80 foiz ulushi shu kompaniyalarga berilishini ko'zda tutuvchi bitim imzolagan. O'tgan yili 1,1 trln so'm sof foyda ko'rgan davlatning bu katta aktivi xususiylashtirilishi yoki ishonchli boshqaruvga berilganiga haligacha aniqlik kiritilmay kelinmoqda.","['Issiqlik', 'elektr', 'stansiyalarini', 'xususiylashtirish', 'yoki', 'ishonchli', 'boshqaruvga', 'berish', 'borasida', 'ham', ""ko'pgina"", 'savollar', 'bor.', 'Joriy', 'yilning', '9', 'sentabr', 'kuni', 'Investitsiyalar', 'vazirligi', 'Birlashgan', 'Arab', 'Amirliklarining', 'Mubadala', 'va', 'TAQA', 'kompaniyalari', 'bilan', '""Talimarjon""', 'IESni', 'boshqaruvchi', ""qo'shma"", 'korxona', 'tuzib,', 'stansiyaning', '80', 'foiz', 'ulushi', 'shu', 'kompaniyalarga', 'berilishini', ""ko'zda"", 'tutuvchi', 'bitim', 'imzolagan.', ""O'tgan"", 'yili', '1,1', 'trln', ""so'm"", 'sof', 'foyda', ""ko'rgan"", 'davlatning', 'bu', 'katta', 'aktivi', 'xususiylashtirilishi', 'yoki', 'ishonchli', 'boshqaruvga', 'berilganiga', 'haligacha', 'aniqlik', 'kiritilmay', 'kelinmoqda.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Avvalroq, yirik issiqlik stansiyalaridan yana ikkitasi - ""Yangi Angren"" IES va ""Angren"" IES ""Central Asia Energy"" MChJga ishonchli boshqaruvga topshirib yuborilgandi. Bu kompaniyaga Qozog'istonda ro'yxatdan o'tgan ""Gorniye raboti"" egalik qiladi. Ikki o'rtada qanaqa rasmiy va norasmiy majburiyatlar va kelishuvlar bo'lgani haligacha noma'lum. Ammo Davlat aktivlarini boshqarish agentligi ma'lumotlariga ko'ra, 2021 yilni ""Angren IES"" 87,6 mlrd so'm, ""Angren issiqlik energiyasi korxonasi"" DUK 68,3 mlrd so'm moliyaviy zarar bilan yakunlagan.","['Avvalroq,', 'yirik', 'issiqlik', 'stansiyalaridan', 'yana', 'ikkitasi', '-', '""Yangi', 'Angren""', 'IES', 'va', '""Angren""', 'IES', '""Central', 'Asia', 'Energy""', 'MChJga', 'ishonchli', 'boshqaruvga', 'topshirib', 'yuborilgandi.', 'Bu', 'kompaniyaga', ""Qozog'istonda"", ""ro'yxatdan"", ""o'tgan"", '""Gorniye', 'raboti""', 'egalik', 'qiladi.', 'Ikki', ""o'rtada"", 'qanaqa', 'rasmiy', 'va', 'norasmiy', 'majburiyatlar', 'va', 'kelishuvlar', ""bo'lgani"", 'haligacha', ""noma'lum."", 'Ammo', 'Davlat', 'aktivlarini', 'boshqarish', 'agentligi', ""ma'lumotlariga"", ""ko'ra,"", '2021', 'yilni', '""Angren', 'IES""', '87,6', 'mlrd', ""so'm,"", '""Angren', 'issiqlik', 'energiyasi', 'korxonasi""', 'DUK', '68,3', 'mlrd', ""so'm"", 'moliyaviy', 'zarar', 'bilan', 'yakunlagan.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Xususiylashtirish shaffof bo'lmasa, borgan sari ko'proq aktivlar arzonroqqa sotilaveradi","['Xususiylashtirish', 'shaffof', ""bo'lmasa,"", 'borgan', 'sari', ""ko'proq"", 'aktivlar', 'arzonroqqa', 'sotilaveradi']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Uzcard'dagi 75 foizlik davlat ulushi 210 mlrd so'mga sotilgani ham ayrim e'tirozlarni keltirib chiqardi. Davlat bu kompaniyani xususiylashtirmoqchi ekan, uni qimmatroqqa sotish uchun MChJdan AJga aylantirishi, shu tariqa 25 foiz ulushga ega xususiy ulushdorlarning eksklyuziv huquqini aylanib o'tishi kerak emasmidi?","[""Uzcard'dagi"", '75', 'foizlik', 'davlat', 'ulushi', '210', 'mlrd', ""so'mga"", 'sotilgani', 'ham', 'ayrim', ""e'tirozlarni"", 'keltirib', 'chiqardi.', 'Davlat', 'bu', 'kompaniyani', 'xususiylashtirmoqchi', 'ekan,', 'uni', 'qimmatroqqa', 'sotish', 'uchun', 'MChJdan', 'AJga', 'aylantirishi,', 'shu', 'tariqa', '25', 'foiz', 'ulushga', 'ega', 'xususiy', 'ulushdorlarning', 'eksklyuziv', 'huquqini', 'aylanib', ""o'tishi"", 'kerak', 'emasmidi?']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,Toshkent shahridagi Hyatt Regency Tashkent mehmonxonasining 100 foizlik davlat ulushi Abu Dhabi Uzbek Investment investitsiyaviy fondi tomonidan 87 million dollar evaziga sotib olingani ijtimoiy tarmoqlarda turlicha qabul qilindi. Mehmonxona 2013-2016 yillar oralig'ida qurilgan va loyiha qiymati taxminan 205 million dollarni tashkil etgan.,"['Toshkent', 'shahridagi', 'Hyatt', 'Regency', 'Tashkent', 'mehmonxonasining', '100', 'foizlik', 'davlat', 'ulushi', 'Abu', 'Dhabi', 'Uzbek', 'Investment', 'investitsiyaviy', 'fondi', 'tomonidan', '87', 'million', 'dollar', 'evaziga', 'sotib', 'olingani', 'ijtimoiy', 'tarmoqlarda', 'turlicha', 'qabul', 'qilindi.', 'Mehmonxona', '2013-2016', 'yillar', ""oralig'ida"", 'qurilgan', 'va', 'loyiha', 'qiymati', 'taxminan', '205', 'million', 'dollarni', 'tashkil', 'etgan.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Shaffof va ochiq bozorda ro'y bermagan xususiylashtirish holatlari samarali sarmoyalarning kamayib borishiga olib keladi. Xususiylashtirish natijalariga jamiyat tarafidan shubha uyg'onadi, natijada davlat obektlarini olgan sarmoyadorlar yetarlicha sarmoya kiritishmaydi, chunki mulk ustidagi haqlari shubhali ekanini o'zlari yaxshi tushunishadi.","['Shaffof', 'va', 'ochiq', 'bozorda', ""ro'y"", 'bermagan', 'xususiylashtirish', 'holatlari', 'samarali', 'sarmoyalarning', 'kamayib', 'borishiga', 'olib', 'keladi.', 'Xususiylashtirish', 'natijalariga', 'jamiyat', 'tarafidan', 'shubha', ""uyg'onadi,"", 'natijada', 'davlat', 'obektlarini', 'olgan', 'sarmoyadorlar', 'yetarlicha', 'sarmoya', 'kiritishmaydi,', 'chunki', 'mulk', 'ustidagi', 'haqlari', 'shubhali', 'ekanini', ""o'zlari"", 'yaxshi', 'tushunishadi.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,Yomon reputatsiya potensial investorlarning savdolarda ishtirok etishi va O'zbekistonga pul kiritishiga to'sqinlik qiladi. Bu esa sog'lom raqobatni cheklaydi. Natija davlat aktivlarining past narxlarda o'zimizning qorako'zlarga turli xil imtiyozlar bilan qo'shib sotilishiga olib kelishi mumkin.,"['Yomon', 'reputatsiya', 'potensial', 'investorlarning', 'savdolarda', 'ishtirok', 'etishi', 'va', ""O'zbekistonga"", 'pul', 'kiritishiga', ""to'sqinlik"", 'qiladi.', 'Bu', 'esa', ""sog'lom"", 'raqobatni', 'cheklaydi.', 'Natija', 'davlat', 'aktivlarining', 'past', 'narxlarda', ""o'zimizning"", ""qorako'zlarga"", 'turli', 'xil', 'imtiyozlar', 'bilan', ""qo'shib"", 'sotilishiga', 'olib', 'kelishi', 'mumkin.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"""O'zbekistonda oligarxiya vujudga kelishi xavfi yuqori""","['""O\'zbekistonda', 'oligarxiya', 'vujudga', 'kelishi', 'xavfi', 'yuqori""']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Jahon banki hisobotida yozilishicha, 2025 yilga borib O'zbekistonda jamiyat manfaati emas, yakka o'z manfaatini ko'zlovchi shaxslarning hokimiyatni egallab olish xavfi yuqori cho'qqiga chiqishi mumkin.","['Jahon', 'banki', 'hisobotida', 'yozilishicha,', '2025', 'yilga', 'borib', ""O'zbekistonda"", 'jamiyat', 'manfaati', 'emas,', 'yakka', ""o'z"", 'manfaatini', ""ko'zlovchi"", 'shaxslarning', 'hokimiyatni', 'egallab', 'olish', 'xavfi', 'yuqori', ""cho'qqiga"", 'chiqishi', 'mumkin.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Xalqaro ekspertlarning possovet davlatlari tajribasidan kelib chiqib xulosa qilishicha, oligarxlar ta'sirining oshishida yerni va davlat korxonalarini xususiylashtirish jarayonlari asosiy o'rin tutadi.","['Xalqaro', 'ekspertlarning', 'possovet', 'davlatlari', 'tajribasidan', 'kelib', 'chiqib', 'xulosa', 'qilishicha,', 'oligarxlar', ""ta'sirining"", 'oshishida', 'yerni', 'va', 'davlat', 'korxonalarini', 'xususiylashtirish', 'jarayonlari', 'asosiy', ""o'rin"", 'tutadi.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Xalqaro valuta jamg'armasi missiyasining O'zbekistonga tashrifi yakunlari bo'yicha qilgan oxirgi xulosalariga ko'ra, xususiylashtirish to'g'risidagi yangi qonun xususiylashtirish jarayonining shaffof va raqobatli o'tishiga yordam berishi kerak. Xususan, yirik qurilish va infratuzilmaviy loyihalarda manfaatlar to'qnashuvini kamaytirishni ko'zda tutuvchi benefitsiarlikka oid talablarni kuchaytirish orqali boshqaruv tizimini yaxshilash lozim.","['Xalqaro', 'valuta', ""jamg'armasi"", 'missiyasining', ""O'zbekistonga"", 'tashrifi', 'yakunlari', ""bo'yicha"", 'qilgan', 'oxirgi', 'xulosalariga', ""ko'ra,"", 'xususiylashtirish', ""to'g'risidagi"", 'yangi', 'qonun', 'xususiylashtirish', 'jarayonining', 'shaffof', 'va', 'raqobatli', ""o'tishiga"", 'yordam', 'berishi', 'kerak.', 'Xususan,', 'yirik', 'qurilish', 'va', 'infratuzilmaviy', 'loyihalarda', 'manfaatlar', ""to'qnashuvini"", 'kamaytirishni', ""ko'zda"", 'tutuvchi', 'benefitsiarlikka', 'oid', 'talablarni', 'kuchaytirish', 'orqali', 'boshqaruv', 'tizimini', 'yaxshilash', 'lozim.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,"Umuman olganda, O'zbekistondagi xususiylashtirish jarayonlaridagi asosiy maqsad davlat tasarrufidagi mulkni iloji boricha ko'proq samara beradigan tashkilot va insonlarga imkon qadar qimmat narxlarda berishdir. Bu shaffof va raqobat tamoyillari asosida kechishi lozim. Bunda albatta jamoatchilik ishtiroki kerak. Lekin bu bo'yicha aytarli ijobiy jihatlar mavjud emas.","['Umuman', 'olganda,', ""O'zbekistondagi"", 'xususiylashtirish', 'jarayonlaridagi', 'asosiy', 'maqsad', 'davlat', 'tasarrufidagi', 'mulkni', 'iloji', 'boricha', ""ko'proq"", 'samara', 'beradigan', 'tashkilot', 'va', 'insonlarga', 'imkon', 'qadar', 'qimmat', 'narxlarda', 'berishdir.', 'Bu', 'shaffof', 'va', 'raqobat', 'tamoyillari', 'asosida', 'kechishi', 'lozim.', 'Bunda', 'albatta', 'jamoatchilik', 'ishtiroki', 'kerak.', 'Lekin', 'bu', ""bo'yicha"", 'aytarli', 'ijobiy', 'jihatlar', 'mavjud', 'emas.']"
https://kun.uz/uz/news/2022/11/30/parda-ortidagi-xususiylashtirish-yirik-aktivlar-qanday-qilib-ofshor-kompaniyalarga-otib-ketmoqda,2022-12-03 00:47:11.631490,Doston Ahrorov,"['Doston', 'Ahrorov']"
